"agency_key","state","agency","source","observed_on","detail"
"cobbcountysheriffsoffice","GEORGIA","Cobb County Sheriff's Office","ICE fact-sheet roster","2015-07-25","Jail Enforcement; signed 2013-06-27"
"gwinnettcountysheriffsoffice","GEORGIA","Gwinnett County Sheriff's Office","ICE fact-sheet roster","2015-07-25","Jail Enforcement; signed 2013-06-28"
"hallcountysheriffsoffice","GEORGIA","Hall County Sheriff's Office","ICE fact-sheet roster","2015-07-25","Jail Enforcement; signed 2013-06-28"
"whitfieldcountysheriffsoffice","GEORGIA","Whitfield County Sheriff's Office","ICE fact-sheet roster","2015-07-25","Jail Enforcement; signed 2013-06-27"
"frederickcountysheriffsoffice","MARYLAND","Frederick County Sheriff's Office","ICE fact-sheet roster","2015-07-25","Jail Enforcement; signed 2013-06-28"
"massachusettsdepartmentofcorrections","MASSACHUSETTS","Massachusetts Department of Corrections","ICE fact-sheet roster","2015-07-25","Jail Enforcement; signed 2014-04-22"
"lasvegasmetropolitanpolicedepartment","NEVADA","Las Vegas Metropolitan Police Department","ICE fact-sheet roster","2015-07-25","Jail Enforcement; signed 2013-06-28"
"hudsoncountydepartmentofcorrections","NEW JERSEY","Hudson County Department of Corrections","ICE fact-sheet roster","2015-07-25","Jail Enforcement; signed 2013-06-28"
"monmouthcountysheriffsoffice","NEW JERSEY","Monmouth County Sheriff's Office","ICE fact-sheet roster","2015-07-25","Jail Enforcement; signed 2014-05-21"
"cabarruscountysheriffsoffice","NORTH CAROLINA","Cabarrus County Sheriff's Office","ICE fact-sheet roster","2015-07-25","Jail Enforcement; signed 2013-06-28"
"gastoncountysheriffsoffice","NORTH CAROLINA","Gaston County Sheriff's Office","ICE fact-sheet roster","2015-07-25","Jail Enforcement; signed 2013-06-28"
"hendersoncountysheriffsoffice","NORTH CAROLINA","Henderson County Sheriff's Office","ICE fact-sheet roster","2015-07-25","Jail Enforcement; signed 2013-06-28"
"mecklenburgcountysheriffsoffice","NORTH CAROLINA","Mecklenburg County Sheriff's Office","ICE fact-sheet roster","2015-07-25","Jail Enforcement; signed 2013-12-30"
"wakecountysheriffsoffice","NORTH CAROLINA","Wake County Sheriff's Office","ICE fact-sheet roster","2015-07-25","Jail Enforcement; signed 2013-06-28"
"butlercountysheriffsoffice","OHIO","Butler County Sheriff's Office","ICE fact-sheet roster","2015-07-25","Jail Enforcement; signed 2013-06-28"
"tulsacountysheriffsoffice","OKLAHOMA","Tulsa County Sheriff's Office","ICE fact-sheet roster","2015-07-25","Jail Enforcement; signed 2013-06-28"
"charlestoncountysheriffsoffice","SOUTH CAROLINA","Charleston County Sheriff's Office","ICE fact-sheet roster","2015-07-25","Jail Enforcement; signed 2013-06-28"
"lexingtoncountysheriffsoffice","SOUTH CAROLINA","Lexington County Sheriff's Office","ICE fact-sheet roster","2015-07-25","Jail Enforcement; signed 2013-07-30"
"yorkcountysheriffsoffice","SOUTH CAROLINA","York County Sheriff's Office","ICE fact-sheet roster","2015-07-25","Jail Enforcement; signed 2013-06-28"
"carrolltonpolicedepartment","TEXAS","Carrollton Police Department","ICE fact-sheet roster","2015-07-25","Jail Enforcement; signed 2013-06-28"
"harriscountysheriffsoffice","TEXAS","Harris County Sheriff's Office","ICE fact-sheet roster","2015-07-25","Jail Enforcement; signed 2013-11-04"
"princewilliammanassasregionaladultdetentioncenter","VIRGINIA","Prince William-Manassas Regional Adult Detention Center","ICE fact-sheet roster","2015-07-25","Jail Enforcement; signed 2013-06-28"
"etowahcountysheriffsoffice","ALABAMA","Etowah County Sheriff's Office","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2013-06-28"
"arizonadepartmentofcorrections","ARIZONA","Arizona Department of Corrections","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2013-09-26"
"mesapolicedepartment","ARIZONA","City of Mesa Police Department","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2013-06-28"
"pinalcountysheriffsoffice","ARIZONA","Pinal County Sheriff's Office","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2013-06-28"
"yavapaicountysheriffsoffice","ARIZONA","Yavapai County Sheriff's Office","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2013-08-15"
"bentoncountysheriffsoffice","ARKANSAS","Benton County Sheriff's Office","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2013-06-28"
"washingtoncountysheriffsoffice","ARKANSAS","Washington County Sheriff's Office","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2013-07-03"
"orangecountysheriffsoffice","CALIFORNIA","Orange County Sheriff's Office","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2014-03-11"
"colliercountysheriffsoffice","FLORIDA","Collier County Sheriff's Office","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2013-06-28"
"jacksonvillesheriffsoffice","FLORIDA","Jacksonville Sheriff's Office","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2013-06-28"
"cobbcountysheriffsoffice","GEORGIA","Cobb County Sheriff's Office","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2013-06-27"
"gwinnettcountysheriffsoffice","GEORGIA","Gwinnett County Sheriff's Office","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2013-06-28"
"hallcountysheriffsoffice","GEORGIA","Hall County Sheriff's Office","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2013-06-28"
"whitfieldcountysheriffsoffice","GEORGIA","Whitfield County Sheriff's Office","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2013-06-27"
"frederickcountysheriffsoffice","MARYLAND","Frederick County Sheriff's Office","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2013-06-28"
"massachusettsdepartmentofcorrections","MASSACHUSETTS","Massachusetts Department of Corrections","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2014-04-22"
"lasvegasmetropolitanpolicedepartment","NEVADA","Las Vegas Metropolitan Police Department","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2013-06-28"
"hudsoncountydepartmentofcorrections","NEW JERSEY","Hudson County Department of Corrections","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2013-06-28"
"monmouthcountysheriffsoffice","NEW JERSEY","Monmouth County Sheriff's Office","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2014-05-21"
"cabarruscountysheriffsoffice","NORTH CAROLINA","Cabarrus County Sheriff's Office","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2013-06-28"
"gastoncountysheriffsoffice","NORTH CAROLINA","Gaston County Sheriff's Office","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2013-06-28"
"hendersoncountysheriffsoffice","NORTH CAROLINA","Henderson County Sheriff's Office","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2013-06-28"
"mecklenburgcountysheriffsoffice","NORTH CAROLINA","Mecklenburg County Sheriff's Office","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2013-12-30"
"wakecountysheriffsoffice","NORTH CAROLINA","Wake County Sheriff's Office","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2013-06-28"
"butlercountysheriffsoffice","OHIO","Butler County Sheriff's Office","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2013-06-28"
"tulsacountysheriffsoffice","OKLAHOMA","Tulsa County Sheriff's Office","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2013-06-28"
"charlestoncountysheriffsoffice","SOUTH CAROLINA","Charleston County Sheriff's Office","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2013-06-28"
"lexingtoncountysheriffsoffice","SOUTH CAROLINA","Lexington County Sheriff's Office","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2013-07-30"
"yorkcountysheriffsoffice","SOUTH CAROLINA","York County Sheriff's Office","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2013-06-28"
"carrolltonpolicedepartment","TEXAS","Carrollton Police Department","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2013-06-28"
"harriscountysheriffsoffice","TEXAS","Harris County Sheriff's Office","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2013-11-04"
"princewilliammanassasregionaladultdetentioncenter","VIRGINIA","Prince William-Manassas Regional Adult Detention Center","ICE fact-sheet roster","2015-10-09","Jail Enforcement; signed 2013-06-28"
"etowahcountysheriffsoffice","ALABAMA","Etowah County Sheriff's Office","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2013-06-28"
"arizonadepartmentofcorrections","ARIZONA","Arizona Department of Corrections","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2013-09-26"
"mesapolicedepartment","ARIZONA","City of Mesa Police Department","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2013-06-28"
"pinalcountysheriffsoffice","ARIZONA","Pinal County Sheriff's Office","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2013-06-28"
"yavapaicountysheriffsoffice","ARIZONA","Yavapai County Sheriff's Office","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2013-08-15"
"bentoncountysheriffsoffice","ARKANSAS","Benton County Sheriff's Office","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2013-06-28"
"washingtoncountysheriffsoffice","ARKANSAS","Washington County Sheriff's Office","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2013-07-03"
"orangecountysheriffsoffice","CALIFORNIA","Orange County Sheriff's Office","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2014-03-11"
"colliercountysheriffsoffice","FLORIDA","Collier County Sheriff's Office","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2013-06-28"
"jacksonvillesheriffsoffice","FLORIDA","Jacksonville Sheriff's Office","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2013-06-28"
"cobbcountysheriffsoffice","GEORGIA","Cobb County Sheriff's Office","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2013-06-27"
"gwinnettcountysheriffsoffice","GEORGIA","Gwinnett County Sheriff's Office","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2013-06-28"
"hallcountysheriffsoffice","GEORGIA","Hall County Sheriff's Office","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2013-06-28"
"whitfieldcountysheriffsoffice","GEORGIA","Whitfield County Sheriff's Office","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2013-06-27"
"frederickcountysheriffsoffice","MARYLAND","Frederick County Sheriff's Office","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2013-06-28"
"massachusettsdepartmentofcorrections","MASSACHUSETTS","Massachusetts Department of Corrections","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2014-04-22"
"lasvegasmetropolitanpolicedepartment","NEVADA","Las Vegas Metropolitan Police Department","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2013-06-28"
"hudsoncountydepartmentofcorrections","NEW JERSEY","Hudson County Department of Corrections","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2013-06-28"
"monmouthcountysheriffsoffice","NEW JERSEY","Monmouth County Sheriff's Office","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2014-05-21"
"cabarruscountysheriffsoffice","NORTH CAROLINA","Cabarrus County Sheriff's Office","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2013-06-28"
"gastoncountysheriffsoffice","NORTH CAROLINA","Gaston County Sheriff's Office","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2013-06-28"
"hendersoncountysheriffsoffice","NORTH CAROLINA","Henderson County Sheriff's Office","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2013-06-28"
"mecklenburgcountysheriffsoffice","NORTH CAROLINA","Mecklenburg County Sheriff's Office","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2013-12-30"
"wakecountysheriffsoffice","NORTH CAROLINA","Wake County Sheriff's Office","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2013-06-28"
"butlercountysheriffsoffice","OHIO","Butler County Sheriff's Office","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2013-06-28"
"tulsacountysheriffsoffice","OKLAHOMA","Tulsa County Sheriff's Office","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2013-06-28"
"charlestoncountysheriffsoffice","SOUTH CAROLINA","Charleston County Sheriff's Office","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2013-06-28"
"lexingtoncountysheriffsoffice","SOUTH CAROLINA","Lexington County Sheriff's Office","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2013-07-30"
"yorkcountysheriffsoffice","SOUTH CAROLINA","York County Sheriff's Office","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2013-06-28"
"carrolltonpolicedepartment","TEXAS","Carrollton Police Department","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2013-06-28"
"harriscountysheriffsoffice","TEXAS","Harris County Sheriff's Office","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2013-11-04"
"princewilliammanassasregionaladultdetentioncenter","VIRGINIA","Prince William-Manassas Regional Adult Detention Center","ICE fact-sheet roster","2015-12-29","Jail Enforcement; signed 2013-06-28"
"etowahcountysheriffsoffice","ALABAMA","Etowah County Sheriff's Office","ICE fact-sheet roster","2016-01-19","Jail Enforcement; signed 2013-06-28"
"arizonadepartmentofcorrections","ARIZONA","Arizona Department of Corrections","ICE fact-sheet roster","2016-01-19","Jail Enforcement; signed 2013-09-26"
"mesapolicedepartment","ARIZONA","City of Mesa Police Department","ICE fact-sheet roster","2016-01-19","Jail Enforcement; signed 2013-06-28"
"pinalcountysheriffsoffice","ARIZONA","Pinal County Sheriff's Office","ICE fact-sheet roster","2016-01-19","Jail Enforcement; signed 2013-06-28"
"yavapaicountysheriffsoffice","ARIZONA","Yavapai County Sheriff's Office","ICE fact-sheet roster","2016-01-19","Jail Enforcement; signed 2013-08-15"
"bentoncountysheriffsoffice","ARKANSAS","Benton County Sheriff's Office","ICE fact-sheet roster","2016-01-19","Jail Enforcement; signed 2013-06-28"
"washingtoncountysheriffsoffice","ARKANSAS","Washington County Sheriff's Office","ICE fact-sheet roster","2016-01-19","Jail Enforcement; signed 2013-07-03"
"orangecountysheriffsoffice","CALIFORNIA","Orange County Sheriff's Office","ICE fact-sheet roster","2016-01-19","Jail Enforcement; signed 2014-03-11"
"colliercountysheriffsoffice","FLORIDA","Collier County Sheriff's Office","ICE fact-sheet roster","2016-01-19","Jail Enforcement; signed 2013-06-28"
"jacksonvillesheriffsoffice","FLORIDA","Jacksonville Sheriff's Office","ICE fact-sheet roster","2016-01-19","Jail Enforcement; signed 2013-06-28"
"cobbcountysheriffsoffice","GEORGIA","Cobb County Sheriff's Office","ICE fact-sheet roster","2016-01-19","Jail Enforcement; signed 2013-06-27"
"gwinnettcountysheriffsoffice","GEORGIA","Gwinnett County Sheriff's Office","ICE fact-sheet roster","2016-01-19","Jail Enforcement; signed 2013-06-28"
"hallcountysheriffsoffice","GEORGIA","Hall County Sheriff's Office","ICE fact-sheet roster","2016-01-19","Jail Enforcement; signed 2013-06-28"
"whitfieldcountysheriffsoffice","GEORGIA","Whitfield County Sheriff's Office","ICE fact-sheet roster","2016-01-19","Jail Enforcement; signed 2013-06-27"
"frederickcountysheriffsoffice","MARYLAND","Frederick County Sheriff's Office","ICE fact-sheet roster","2016-01-19","Jail Enforcement; signed 2013-06-28"
"massachusettsdepartmentofcorrections","MASSACHUSETTS","Massachusetts Department of Corrections","ICE fact-sheet roster","2016-01-19","Jail Enforcement; signed 2014-04-22"
"lasvegasmetropolitanpolicedepartment","NEVADA","Las Vegas Metropolitan Police Department","ICE fact-sheet roster","2016-01-19","Jail Enforcement; signed 2013-06-28"
"hudsoncountydepartmentofcorrections","NEW JERSEY","Hudson County Department of Corrections","ICE fact-sheet roster","2016-01-19","Jail Enforcement; signed 2013-06-28"
"monmouthcountysheriffsoffice","NEW JERSEY","Monmouth County Sheriff's Office","ICE fact-sheet roster","2016-01-19","Jail Enforcement; signed 2014-05-21"
"cabarruscountysheriffsoffice","NORTH CAROLINA","Cabarrus County Sheriff's Office","ICE fact-sheet roster","2016-01-19","Jail Enforcement; signed 2013-06-28"
"gastoncountysheriffsoffice","NORTH CAROLINA","Gaston County Sheriff's Office","ICE fact-sheet roster","2016-01-19","Jail Enforcement; signed 2013-06-28"
"hendersoncountysheriffsoffice","NORTH CAROLINA","Henderson County Sheriff's Office","ICE fact-sheet roster","2016-01-19","Jail Enforcement; signed 2013-06-28"
"mecklenburgcountysheriffsoffice","NORTH CAROLINA","Mecklenburg County Sheriff's Office","ICE fact-sheet roster","2016-01-19","Jail Enforcement; signed 2013-12-30"
"wakecountysheriffsoffice","NORTH CAROLINA","Wake County Sheriff's Office","ICE fact-sheet roster","2016-01-19","Jail Enforcement; signed 2013-06-28"
"butlercountysheriffsoffice","OHIO","Butler County Sheriff's Office","ICE fact-sheet roster","2016-01-19","Jail Enforcement; signed 2013-06-28"
"tulsacountysheriffsoffice","OKLAHOMA","Tulsa County Sheriff's Office","ICE fact-sheet roster","2016-01-19","Jail Enforcement; signed 2013-06-28"
